"start","end","val","accn","fy","fp","form","filed","frame","desc","symbol"
"2022-01-01","2022-12-31",68200000,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022","DefinedContributionPlanCostRecognized","VMC"
"2022-01-01","2022-12-31",50200000,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022","Depletion","VMC"
"2022-01-01","2022-12-31",409100000,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022","Depreciation","VMC"
"2022-01-01","2022-12-31",587500000,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022","DepreciationDepletionAndAmortization","VMC"
"2022-01-01","2022-12-31",-25200000,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022","DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax","VMC"
"2022-01-01","2022-12-31",-6600000,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022","DiscontinuedOperationTaxEffectOfDiscontinuedOperation","VMC"
"2022-01-01","2022-12-31",0,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022","DisposalGroupIncludingDiscontinuedOperationRevenue","VMC"
"2022-01-01","2022-12-31",212600000,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022","DividendsCommonStockCash","VMC"
"2022-01-01","2022-12-31",4.33,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022","EarningsPerShareBasic","VMC"
"2022-01-01","2022-12-31",4.31,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022","EarningsPerShareDiluted","VMC"
"2022-01-01","2022-12-31",0.245,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022","EffectiveIncomeTaxRateContinuingOperations","VMC"
"2022-01-01","2022-12-31",0.21,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022","EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate","VMC"
"2022-01-01","2022-12-31",0.018,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022","EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance","VMC"
"2022-01-01","2022-12-31",-0.039,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022","EffectiveIncomeTaxRateReconciliationNondeductibleExpenseDepletion","VMC"
"2022-01-01","2022-12-31",0.014,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022","EffectiveIncomeTaxRateReconciliationNondeductibleExpenseImpairmentLosses","VMC"
"2022-01-01","2022-12-31",0.006,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022","EffectiveIncomeTaxRateReconciliationNondeductibleExpenseShareBasedCompensationCost","VMC"
"2022-01-01","2022-12-31",-0.001,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022","EffectiveIncomeTaxRateReconciliationOtherAdjustments","VMC"
"2022-01-01","2022-12-31",0.048,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022","EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes","VMC"
"2022-01-01","2022-12-31",3500000,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022","EffectOfLIFOInventoryLiquidationOnIncome","VMC"
NA,"2022-12-31",112700000,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022Q4I","EmployeeRelatedLiabilitiesCurrent","VMC"
NA,"2022-12-31",23500000,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022Q4I","EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized","VMC"
"2022-01-01","2022-12-31",6900000,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022","EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense","VMC"
NA,"2022-12-31",264700000,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022Q4I","ExcessOfReplacementOrCurrentCostsOverStatedLIFOValue","VMC"
NA,"2022-12-31",57100000,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022Q4I","FinanceLeaseLiability","VMC"
NA,"2022-12-31",22300000,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022Q4I","FinanceLeaseLiabilityCurrent","VMC"
NA,"2022-12-31",34800000,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022Q4I","FinanceLeaseLiabilityNoncurrent","VMC"
NA,"2022-12-31",58800000,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022Q4I","FinanceLeaseLiabilityPaymentsDue","VMC"
NA,"2022-12-31",0,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022Q4I","FinanceLeaseLiabilityPaymentsDueAfterYearFive","VMC"
NA,"2022-12-31",23200000,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022Q4I","FinanceLeaseLiabilityPaymentsDueNextTwelveMonths","VMC"
NA,"2022-12-31",6e+05,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022Q4I","FinanceLeaseLiabilityPaymentsDueYearFive","VMC"
NA,"2022-12-31",5900000,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022Q4I","FinanceLeaseLiabilityPaymentsDueYearFour","VMC"
NA,"2022-12-31",11800000,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022Q4I","FinanceLeaseLiabilityPaymentsDueYearThree","VMC"
NA,"2022-12-31",17300000,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022Q4I","FinanceLeaseLiabilityPaymentsDueYearTwo","VMC"
NA,"2022-12-31",1700000,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022Q4I","FinanceLeaseLiabilityUndiscountedExcessAmount","VMC"
"2022-01-01","2022-12-31",33800000,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022","FinanceLeasePrincipalPayments","VMC"
NA,"2022-12-31",78300000,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022Q4I","FinanceLeaseRightOfUseAsset","VMC"
NA,"2022-12-31",14900000,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022Q4I","FinanceLeaseRightOfUseAssetAccumulatedAmortization","VMC"
"2022-01-01","2022-12-31",16500000,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022","FinanceLeaseRightOfUseAssetAmortization","VMC"
NA,"2022-12-31",93200000,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022Q4I","FinanceLeaseRightOfUseAssetBeforeAccumulatedAmortization","VMC"
NA,"2022-12-31",0.018,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022Q4I","FinanceLeaseWeightedAverageDiscountRatePercent","VMC"
NA,"2022-12-31",3.77e+08,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022Q4I","FiniteLivedIntangibleAssetsAccumulatedAmortization","VMC"
NA,"2022-12-31",86900000,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022Q4I","FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths","VMC"
NA,"2022-12-31",82500000,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022Q4I","FiniteLivedIntangibleAssetsAmortizationExpenseYearFive","VMC"
NA,"2022-12-31",8.3e+07,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022Q4I","FiniteLivedIntangibleAssetsAmortizationExpenseYearFour","VMC"
NA,"2022-12-31",83300000,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022Q4I","FiniteLivedIntangibleAssetsAmortizationExpenseYearThree","VMC"
NA,"2022-12-31",85100000,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022Q4I","FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo","VMC"
NA,"2022-12-31",2079100000,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022Q4I","FiniteLivedIntangibleAssetsGross","VMC"
NA,"2022-12-31",1702100000,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022Q4I","FiniteLivedIntangibleAssetsNet","VMC"
"2022-01-01","2022-12-31",10700000,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022","GainLossOnDispositionOfAssets1","VMC"
"2022-01-01","2022-12-31",-4800000,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022","GainLossOnInvestments","VMC"
NA,"2022-12-31",3689600000,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022Q4I","Goodwill","VMC"
"2022-01-01","2022-12-31",43800000,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022","GoodwillAcquiredDuringPeriod","VMC"
NA,"2022-12-31",303600000,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022Q4I","GoodwillImpairedAccumulatedImpairmentLoss","VMC"
"2022-01-01","2022-12-31",50900000,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022","GoodwillImpairmentLoss","VMC"
"2022-01-01","2022-12-31",1557700000,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022","GrossProfit","VMC"
"2022-01-01","2022-12-31",0,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022","ImpairmentOfIntangibleAssetsFinitelived","VMC"
"2022-01-01","2022-12-31",788700000,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022","IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic","VMC"
"2022-01-01","2022-12-31",788100000,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022","IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest","VMC"
"2022-01-01","2022-12-31",-6e+05,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022","IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign","VMC"
"2022-01-01","2022-12-31",595100000,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022","IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest","VMC"
"2022-01-01","2022-12-31",4.47,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022","IncomeLossFromContinuingOperationsPerBasicShare","VMC"
"2022-01-01","2022-12-31",4.45,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022","IncomeLossFromContinuingOperationsPerDilutedShare","VMC"
"2022-01-01","2022-12-31",-18600000,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022","IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity","VMC"
"2022-01-01","2022-12-31",-0.14,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022","IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare","VMC"
"2022-01-01","2022-12-31",-0.14,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022","IncomeLossFromDiscontinuedOperationsNetOfTaxPerDilutedShare","VMC"
"2022-01-01","2022-12-31",1.93e+08,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022","IncomeTaxExpenseBenefit","VMC"
"2022-01-01","2022-12-31",143500000,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022","IncomeTaxesPaidNet","VMC"
"2022-01-01","2022-12-31",14500000,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022","IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance","VMC"
"2022-01-01","2022-12-31",165500000,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022","IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate","VMC"
"2022-01-01","2022-12-31",-30600000,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022","IncomeTaxReconciliationNondeductibleExpenseDepletion","VMC"
"2022-01-01","2022-12-31",10700000,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022","IncomeTaxReconciliationNondeductibleExpenseImpairmentLosses","VMC"
"2022-01-01","2022-12-31",-4900000,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022","IncomeTaxReconciliationNondeductibleExpenseShareBasedCompensationCost","VMC"
"2022-01-01","2022-12-31",-5e+05,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022","IncomeTaxReconciliationOtherAdjustments","VMC"
"2022-01-01","2022-12-31",37500000,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022","IncomeTaxReconciliationStateAndLocalIncomeTaxes","VMC"
"2022-01-01","2022-12-31",53300000,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022","IncreaseDecreaseInAccountsAndNotesReceivable","VMC"
"2022-01-01","2022-12-31",49500000,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022","IncreaseDecreaseInInventories","VMC"
"2022-01-01","2022-12-31",-17400000,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022","IncreaseDecreaseInOtherAccountsPayableAndAccruedLiabilities","VMC"
"2022-01-01","2022-12-31",-36400000,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022","IncreaseDecreaseInOtherNoncurrentLiabilities","VMC"
"2022-01-01","2022-12-31",101800000,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022","IncreaseDecreaseInOtherOperatingAssets","VMC"
"2022-01-01","2022-12-31",-9500000,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022","IncreaseDecreaseInPrepaidExpense","VMC"
"2022-01-01","2022-12-31",2e+05,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022","IncrementalCommonSharesAttributableToShareBasedPaymentArrangements","VMC"
NA,"2022-12-31",0,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022Q4I","IndefiniteLivedIntangibleAssetsExcludingGoodwill","VMC"
NA,"2022-12-31",1702100000,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022Q4I","IntangibleAssetsNetExcludingGoodwill","VMC"
"2022-01-01","2022-12-31",3600000,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022","InterestCostsCapitalized","VMC"
"2022-01-01","2022-12-31",172800000,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022","InterestCostsIncurred","VMC"
"2022-01-01","2022-12-31",169200000,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022","InterestExpense","VMC"
"2022-01-01","2022-12-31",164300000,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022","InterestPaidNet","VMC"
NA,"2022-12-31",2e+07,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022Q4I","InterestPayableCurrent","VMC"
NA,"2022-12-31",2100000,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022Q4I","InterestRateCashFlowHedgeGainLossToBeReclassifiedDuringNext12MonthsNet","VMC"
NA,"2022-12-31",439300000,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022Q4I","InventoryFinishedGoodsNetOfReserves","VMC"
NA,"2022-12-31",579300000,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022Q4I","InventoryNet","VMC"
NA,"2022-12-31",8800000,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022Q4I","InventoryNoncurrent","VMC"
NA,"2022-12-31",63400000,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022Q4I","InventoryRawMaterialsNetOfReserves","VMC"
NA,"2022-12-31",70600000,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022Q4I","InventorySuppliesNetOfReserves","VMC"
NA,"2022-12-31",6e+06,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022Q4I","InventoryWorkInProcessNetOfReserves","VMC"
"2022-01-01","2022-12-31",8e+05,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022","InvestmentIncomeNonoperating","VMC"
"2022-01-01","2022-12-31",161200000,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022","LeaseCost","VMC"
NA,"2022-12-31",959700000,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022Q4I","LesseeOperatingLeaseLiabilityPaymentsDue","VMC"
NA,"2022-12-31",658300000,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022Q4I","LesseeOperatingLeaseLiabilityPaymentsDueAfterYearFive","VMC"
NA,"2022-12-31",7e+07,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022Q4I","LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths","VMC"
NA,"2022-12-31",50500000,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022Q4I","LesseeOperatingLeaseLiabilityPaymentsDueYearFive","VMC"
NA,"2022-12-31",54700000,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022Q4I","LesseeOperatingLeaseLiabilityPaymentsDueYearFour","VMC"
NA,"2022-12-31",60900000,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022Q4I","LesseeOperatingLeaseLiabilityPaymentsDueYearThree","VMC"
NA,"2022-12-31",65300000,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022Q4I","LesseeOperatingLeaseLiabilityPaymentsDueYearTwo","VMC"
NA,"2022-12-31",363200000,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022Q4I","LesseeOperatingLeaseLiabilityUndiscountedExcessAmount","VMC"
NA,"2022-12-31",295100000,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022Q4I","LIFOInventoryAmount","VMC"
NA,"2022-12-31",7282400000,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022Q4I","Liabilities","VMC"
NA,"2022-12-31",14234600000,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022Q4I","LiabilitiesAndStockholdersEquity","VMC"
NA,"2022-12-31",956600000,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022Q4I","LiabilitiesCurrent","VMC"
NA,"2022-12-31",3875700000,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022Q4I","LongTermDebt","VMC"
NA,"2022-12-31",5e+05,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022Q4I","LongTermDebtCurrent","VMC"
NA,"2022-12-31",3671900000,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022Q4I","LongTermDebtFairValue","VMC"
NA,"2022-12-31",5e+05,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022Q4I","LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths","VMC"
NA,"2022-12-31",9.5e+08,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022Q4I","LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive","VMC"
NA,"2022-12-31",550400000,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022Q4I","LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour","VMC"
NA,"2022-12-31",400500000,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022Q4I","LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree","VMC"
NA,"2022-12-31",5e+05,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022Q4I","LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo","VMC"
NA,"2022-12-31",3875200000,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022Q4I","LongTermDebtNoncurrent","VMC"
NA,"2022-12-31",31800000,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022Q4I","LongTermInvestmentsAndReceivablesNet","VMC"
NA,"2022-12-31",0.042,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022Q4I","LossContingencyAccrualInsuranceRelatedAssessmentDiscountRate","VMC"
"2022-01-01","2022-12-31",0,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022","LossContingencyLossInPeriod","VMC"
NA,"2022-12-31",23600000,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022Q4I","MinorityInterest","VMC"
"2022-01-01","2022-12-31",48600000,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022","MultiemployerPlanEmployerContributionCost","VMC"
"2022-01-01","2022-12-31",0.129,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022","MultiemployerPlanPensionSignificantEmployeesCoveredByCollectiveBargainingArrangementToAllParticipantsPercentage","VMC"
"2022-01-01","2022-12-31",-175200000,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022","NetCashProvidedByUsedInFinancingActivities","VMC"
"2022-01-01","2022-12-31",-1.053e+09,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022","NetCashProvidedByUsedInInvestingActivities","VMC"
"2022-01-01","2022-12-31",1148200000,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022","NetCashProvidedByUsedInOperatingActivities","VMC"
"2022-01-01","2022-12-31",575600000,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022","NetIncomeLoss","VMC"
"2022-01-01","2022-12-31",9e+05,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022","NetIncomeLossAttributableToNoncontrollingInterest","VMC"
"2022-01-01","2022-12-31",0,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022","NoncashOrPartNoncashAcquisitionNetNonmonetaryAssetsAcquiredLiabilitiesAssumed1","VMC"
"2022-01-01","2022-12-31",65400000,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022","NoncashOrPartNoncashAcquisitionPayablesAssumed1","VMC"
"2022-01-01","2022-12-31",0,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022","NotesIssued1","VMC"
"2022-01-01","2022-12-31",4,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022","NumberOfReportableSegments","VMC"
"2022-01-01","2022-12-31",17,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022","NumberOfReportingUnits","VMC"
NA,"2022-12-31",22,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022Q4I","NumberOfStatesInWhichEntityOperates","VMC"
"2022-01-01","2022-12-31",951400000,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022","OperatingIncomeLoss","VMC"
"2022-01-01","2022-12-31",85600000,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022","OperatingLeaseCost","VMC"
NA,"2022-12-31",596500000,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022Q4I","OperatingLeaseLiability","VMC"
NA,"2022-12-31",48100000,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022Q4I","OperatingLeaseLiabilityCurrent","VMC"
NA,"2022-12-31",548400000,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022Q4I","OperatingLeaseLiabilityNoncurrent","VMC"
"2022-01-01","2022-12-31",78600000,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022","OperatingLeasePayments","VMC"
NA,"2022-12-31",572600000,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022Q4I","OperatingLeaseRightOfUseAsset","VMC"
NA,"2022-12-31",0.039,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022Q4I","OperatingLeaseWeightedAverageDiscountRatePercent","VMC"
NA,"2022-12-31",454500000,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022Q4I","OtherAccountsPayableAndAccruedLiabilities","VMC"
NA,"2022-12-31",115900000,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022Q4I","OtherAssetsCurrent","VMC"
NA,"2022-12-31",285200000,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022Q4I","OtherAssetsNoncurrent","VMC"
"2022-01-01","2022-12-31",-6500000,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022","OtherComprehensiveIncomeLossBeforeReclassificationsNetOfTax","VMC"
"2022-01-01","2022-12-31",0,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022","OtherComprehensiveIncomeLossCashFlowHedgeGainLossBeforeReclassificationAfterTax","VMC"
"2022-01-01","2022-12-31",1500000,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022","OtherComprehensiveIncomeLossDerivativeExcludedComponentIncreaseDecreaseBeforeAdjustmentsAfterTax","VMC"
"2022-01-01","2022-12-31",-2e+06,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022","OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent","VMC"
"2022-01-01","2022-12-31",6500000,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022","OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentBeforeReclassificationAdjustmentsNetOfTax","VMC"
"2022-01-01","2022-12-31",3e+06,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022","OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansNetOfTax","VMC"
"2022-01-01","2022-12-31",3.4e+07,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022","OtherCostAndExpenseOperating","VMC"
NA,"2022-12-31",133100000,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022Q4I","OtherInventoryCapitalizedCosts","VMC"
NA,"2022-12-31",268900000,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022Q4I","OtherLiabilitiesCurrent","VMC"
NA,"2022-12-31",276100000,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022Q4I","OtherLiabilitiesNoncurrent","VMC"
"2022-01-01","2022-12-31",-24200000,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022","OtherNoncashIncomeExpense","VMC"
"2022-01-01","2022-12-31",5100000,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022","OtherNonoperatingIncomeExpense","VMC"
NA,"2022-12-31",199700000,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022Q4I","OtherReceivables","VMC"
"2022-01-01","2022-12-31",0,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022","PaymentsForProceedsFromDerivativeInstrumentFinancingActivities","VMC"
"2022-01-01","2022-12-31",-1e+05,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022","PaymentsForProceedsFromOtherInvestingActivities","VMC"
"2022-01-01","2022-12-31",0,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022","PaymentsForRepurchaseOfCommonStock","VMC"
"2022-01-01","2022-12-31",2800000,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022","PaymentsOfDebtIssuanceCosts","VMC"
"2022-01-01","2022-12-31",212600000,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022","PaymentsOfDividendsCommonStock","VMC"
"2022-01-01","2022-12-31",18500000,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022","PaymentsRelatedToTaxWithholdingForShareBasedCompensation","VMC"
"2022-01-01","2022-12-31",529200000,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022","PaymentsToAcquireBusinessesNetOfCashAcquired","VMC"
"2022-01-01","2022-12-31",612600000,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022","PaymentsToAcquirePropertyPlantAndEquipment","VMC"
"2022-01-01","2022-12-31",7800000,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022","PensionContributions","VMC"
NA,"2022-12-31",5e+06,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022Q4I","PreferredStockSharesAuthorized","VMC"
NA,"2022-12-31",0,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022Q4I","PreferredStockSharesIssued","VMC"
"2022-01-01","2022-12-31",5e+07,"0001396009-23-000007",2022,"FY","10-K","2023-02-24","CY2022","ProceedsFromDivestitureOfBusinesses","VMC"
